movie,movieLabel,narrative_location,narrative_locationLabel,lng,lat,genreLabel
http://www.wikidata.org/entity/Q12126017,Man on the Train,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q181823,Bullhead,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q205546,Australia,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q217220,Patton,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q218589,War Horse,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q258319,Castle Keep,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q358021,The Witness,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q499515,Ben X,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q577875,One Night... A Train,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q579723,The Carriers Are Waiting,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q635802,Left Luggage,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q638884,Attack,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q658558,Saints and Soldiers,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q661693,Anything for Her,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q732498,Loft,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q752434,Franz,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q765356,Hart's War,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q781608,The Nun's Story,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q835581,The Red Baron,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q835581,The Red Baron,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,action film
http://www.wikidata.org/entity/Q1131070,The Singing Nun,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q1154221,La Promesse,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q1196918,The Son,http://www.wikidata.org/entity/Q31,Belgium,4.668055555,50.641111111,drama film
http://www.wikidata.org/entity/Q3482906,Siao Yu,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3520573,The Delta,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3522385,The Quickie,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3683691,Light Blast,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q3689349,The Rip-Off,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q3752432,Fratelli e sorelle,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3793183,First Action Hero,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q3795091,The Repenter,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3808688,Lady for a Night,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3812382,Kaante,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q3902478,"Pete, Pearl & the Pole",http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3934349,The Summertime Killer,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3934349,The Summertime Killer,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q4413366,Sexual Dependency,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q4661023,Aa Ab Laut Chalen,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q4729722,All That Falls Has Wings,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q4742739,America America,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q4752657,Anchor Baby,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q4812497,At the Edge of the Law,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q5129294,Claudine's Return,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q5239300,New York,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q5239300,New York,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q5261193,Der Preis fürs Überleben,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q5274998,Dies rigorose Leben,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q5439352,Fear X,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q5793574,Red Cockroaches,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q3072233,I Figli di nessuno,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3073270,Flame and the Flesh,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3113149,Gradiva,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3203755,The Man Who Laughs,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3206509,The Battle of the Villa Fiorita,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3208121,The Lady Without Camelias,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3208888,Heaven over the Marshes,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3209072,Vajont,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3209465,Drama of the Rich,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3211521,Little Dorrit,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3212058,The King's Whore,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3213501,Bride of Vengeance,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3220262,The Bandit,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3221148,Path of Hope,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3221644,Il Commissario Pepe,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3231950,The Last Days of Pompeii,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3233244,Duel of Champions,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3236150,Persiane chiuse,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3279688,Captain Carey,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3284136,I ragazzi di via Panisperna,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3396071,Pompeii,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3396071,Pompeii,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,action film
http://www.wikidata.org/entity/Q3415117,Checkpoint,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3425194,Golden Madonna,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3441247,Romola,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3485868,Once You're Born You Can No Longer Hide,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3489284,Sun,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3546269,Beyond Good and Evil,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3548324,A Strange Passion,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3554601,Vanina,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3567736,While We Were Here,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3614545,Amore amaro,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3614580,Amore e sangue,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3614580,Amore e sangue,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,action film
http://www.wikidata.org/entity/Q3649277,Q3649277,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q3649980,Julius Caesar,http://www.wikidata.org/entity/Q38,Italy,12.5,42.5,drama film
http://www.wikidata.org/entity/Q2156784,Sir Arne's Treasure,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q2614695,Play,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q2729420,While the City Sleeps,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q3089372,Divorced,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q3233045,Grown Ups,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q4069758,Arn – The Kingdom at Road's End,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q4145359,Eat Sleep Die,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q4700549,Åke and His World,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q4861488,Barnen från Frostmofjället,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q5215259,Dance of Death,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q6444513,Kungajakt,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q6762187,Marianne,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q7524148,Singoalla,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q7648751,Susanne Brink's Arirang,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q7912325,Valley of Eagles,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10466651,"Dance, My Doll",http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10493843,False as Water,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10548711,Soldier's Reminder,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10609554,Ombyte av tåg,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10647809,På en bänk i en park,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10651129,Stay Down!,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q10713021,Time of the wolf,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q12339439,Tintomara,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q13166185,Miss Sweden,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q13635815,Pippi Longstocking,http://www.wikidata.org/entity/Q34,Sweden,15,61,fantasy film
http://www.wikidata.org/entity/Q18209283,Moonlight Sonata,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q18291056,Strawberries with Real Milk,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q18292163,The Magnetist's Fifth Winter,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q19298139,The Dance of Death,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q26903611,John Hron,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q12202057,Lost in the USA,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q13422940,'Merika,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q14907655,Rock the Casbah,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q15240679,God's Not Dead,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q16249942,Doctor Bello,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q16250532,Four,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q16251048,Magic Magic 3D,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,fantasy film
http://www.wikidata.org/entity/Q16253364,Mother of George,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q16692754,Battle for Sevastopol,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q18154863,Tekken 2: Kazuya's Revenge,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q19867658,Shoes,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q20649346,Gold,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q27703272,I Kill Giants,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,fantasy film
http://www.wikidata.org/entity/Q27894574,Bohemian Rhapsody,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q28453282,Oloibiri,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q28453282,Oloibiri,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q38685497,Free Guy,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,fantasy film
http://www.wikidata.org/entity/Q38685497,Free Guy,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q55080292,Guns Akimbo,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q60737520,The Nest,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q60997779,Minions: The Rise of Gru,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q62595383,Promising Young Woman,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q83808444,Everything Everywhere All at Once,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q84156585,Poetry,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q96384692,John and the Hole,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q97499065,VFW,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,action film
http://www.wikidata.org/entity/Q100323695,Amerika,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q105043986,We're All Going to the World's Fair,http://www.wikidata.org/entity/Q30,United States of America,-98.5795,39.828175,drama film
http://www.wikidata.org/entity/Q1759123,Little Big Girl,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q1760354,Tree of Knowledge,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q1762695,Jenny and the Soldier,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q1763879,Zappa,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q2352630,Ordet,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q2481391,Hamlet,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q2617594,Prince of Jutland,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q2632905,The Five Obstructions,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q2676081,The Swedish Nightingale,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q3072658,Lea,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q3284962,Portland,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q3355411,The Word,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q4373469,Nøddebo Præstegård,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q4634316,300 Miles to Heaven,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q64148,The Third Part of the Night,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q72325,A Short Film About Killing,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q74504,Aftermath,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q94792,Canal,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q106182,X-Men,http://www.wikidata.org/entity/Q36,Poland,19,52,fantasy film
http://www.wikidata.org/entity/Q106182,X-Men,http://www.wikidata.org/entity/Q36,Poland,19,52,action film
http://www.wikidata.org/entity/Q223596,X-Men: First Class,http://www.wikidata.org/entity/Q36,Poland,19,52,fantasy film
http://www.wikidata.org/entity/Q223596,X-Men: First Class,http://www.wikidata.org/entity/Q36,Poland,19,52,action film
http://www.wikidata.org/entity/Q240894,Jakob the Liar,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q473788,Triumph of the Spirit,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q512475,Nicholas and Alexandra,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q553174,Angry Harvest,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q570320,Yidl Mitn Fidl,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q575778,The Way Back,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q590242,Fever,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q656707,Jacob the Liar,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q700601,Amen.,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q706586,The Cassandra Crossing,http://www.wikidata.org/entity/Q36,Poland,19,52,action film
http://www.wikidata.org/entity/Q714713,Katyń,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q722281,Ashes and Diamonds,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q759341,Auf Wiedersehen Amerika,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q762455,Samson,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q780469,Yentl,http://www.wikidata.org/entity/Q36,Poland,19,52,drama film
http://www.wikidata.org/entity/Q27536918,Sami Blood,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q49102528,Ravens,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q53736577,Border,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q53736577,Border,http://www.wikidata.org/entity/Q34,Sweden,15,61,fantasy film
http://www.wikidata.org/entity/Q55907451,Midsommar,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q87977631,Strange Heaven,http://www.wikidata.org/entity/Q34,Sweden,15,61,drama film
http://www.wikidata.org/entity/Q4656289,A Day at the Beach,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q4656890,A Funny Man,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q4992391,The Passion of Marie,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q5435451,Farlig Ungdom,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q10526595,Q10526595,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q10551819,Kärlekens decimaler,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q10673569,Between Summers,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q11991849,Angels in Fast Motion,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q12329957,The Only Way,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q18238638,En och en,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q18389743,The Girl from Fano,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q19347583,The Danish Girl,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q19562413,Men & Chicken,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q19702971,Land of Mine,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q20653248,The Model,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q25395172,Louis-Ferdinand Céline,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q28530484,Man Divided,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q28599803,Silent Nights,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q30597804,Ophelia,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q106595963,As In Heaven,http://www.wikidata.org/entity/Q35,Denmark,10,56,drama film
http://www.wikidata.org/entity/Q1170336,Silence in the Forest,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1196407,The Rebel,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1199795,Q1199795,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1212066,The Marriage Circle,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1311962,Storm at Daybreak,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1344526,Dishonored,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1366555,Flesh and the Devil,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1475627,The Bachelor,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1609337,Coma,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1630995,The Hotel New Hampshire,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1754839,Immortal Beloved,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1767251,Alias the Doctor,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q1794426,Kurzer Prozess,http://www.wikidata.org/entity/Q40,Austria,14,48,drama film
http://www.wikidata.org/entity/Q16458,The Sisterhood of the Traveling Pants 2,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q40119,The Sisterhood of the Traveling Pants,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q127267,Attenberg,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q131840,Eleni,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q136605,Z,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q152456,Munich,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
http://www.wikidata.org/entity/Q428348,Our Last Spring,http://www.wikidata.org/entity/Q41,Greece,23,38.5,drama film
